Fecha Hora,Fecha Hora(RAW),Tiempo de Ping,Tiempo de Ping(RAW),Perdida de paquetes(RAW),Disponibilidad de sistema,Disponibilidad de sistema(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),"Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )","Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )(RAW)","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )(RAW)","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )(RAW)",CPU 1000,CPU 1000(RAW),Available Memory 1 (Processor),Available Memory 1 (Processor)(RAW)
08/02/2020 23:00:00 - 0:00:00,43870.20833,2 mseg,2.2117,0,2 d 15 h 0 m,226803,0,0,0,0,32 °C,32,40 °C,39.9333,43 °C,43.1833,"2,23 %",2.2333,342 MByte,358170074.4
09/02/2020 0:00:00 - 1:00:00,43870.25,2 mseg,2.4067,0,2 d 16 h 0 m,230403,0,0,0,0,32 °C,32,39 °C,39.0833,43 °C,43,"2,22 %",2.2167,342 MByte,358169431.1
09/02/2020 1:00:00 - 2:00:00,43870.29167,2 mseg,2.185,0,2 d 17 h 0 m,234003,0,0,0,0,32 °C,31.5667,39 °C,39,43 °C,43,"2,22 %",2.2167,342 MByte,358170592.5
09/02/2020 2:00:00 - 3:00:00,43870.33333,2 mseg,2.18,0,2 d 18 h 0 m,237603,0,0,0,0,31 °C,31.0167,39 °C,39,43 °C,42.6333,"2,17 %",2.1667,342 MByte,358174914.8
09/02/2020 3:00:00 - 4:00:00,43870.375,3 mseg,2.7387,0.1667,2 d 19 h 0 m,241203,0,0,0,0,32 °C,31.95,40 °C,39.65,43 °C,43.0833,"2,40 %",2.4,342 MByte,358243512.5
09/02/2020 4:00:00 - 5:00:00,43870.41667,2 mseg,2.1033,0,2 d 20 h 0 m,244803,0,0,0,0,32 °C,32.0167,40 °C,40,43 °C,43.1833,2%,2,342 MByte,358219470
09/02/2020 5:00:00 - 6:00:00,43870.45833,2 mseg,2.1067,0,2 d 21 h 0 m,248403,0,0,0,0,32 °C,31.9167,39 °C,39.3,43 °C,43,"2,05 %",2.05,342 MByte,358219405.1
09/02/2020 6:00:00 - 7:00:00,43870.5,2 mseg,2.25,0,2 d 22 h 0 m,252003,0,0,0,0,32 °C,31.5,39 °C,39,43 °C,43,2%,2,342 MByte,358217470.7
09/02/2020 7:00:00 - 8:00:00,43870.54167,2 mseg,2.2717,0,2 d 23 h 0 m,255603,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.95,"2,08 %",2.0833,342 MByte,358196819.3
09/02/2020 8:00:00 - 9:00:00,43870.58333,2 mseg,2.0867,0,3 d 0 h 0 m,259203,0,0,0,0,31 °C,31.0833,39 °C,39,43 °C,43,"2,03 %",2.0333,342 MByte,358194228
09/02/2020 9:00:00 - 10:00:00,43870.625,2 mseg,2.035,0,3 d 1 h 0 m,262803,0,0,0,0,31 °C,31.4333,39 °C,39,43 °C,43,2%,2,342 MByte,358194298.6
09/02/2020 10:00:00 - 11:00:00,43870.66667,2 mseg,2.2,0,3 d 2 h 0 m,266403,0,0,0,0,32 °C,31.9833,39 °C,39.25,43 °C,42.9833,2%,2,342 MByte,358194239.3
09/02/2020 11:00:00 - 12:00:00,43870.70833,2 mseg,2.13,0,3 d 3 h 0 m,270003,0,0,0,0,32 °C,32.25,40 °C,40,43 °C,43.0333,"2,02 %",2.0167,342 MByte,358194306.1
09/02/2020 12:00:00 - 13:00:00,43870.75,2 mseg,2.1217,0,3 d 4 h 0 m,273603,0,0,0,0,33 °C,33,40 °C,40.1167,44 °C,43.6167,2%,2,342 MByte,358194236.1
09/02/2020 13:00:00 - 14:00:00,43870.79167,2 mseg,2.1333,0,3 d 5 h 0 m,277203,0,0,0,0,33 °C,33.3167,41 °C,40.9833,44 °C,43.9667,2%,2,342 MByte,358194216.5
09/02/2020 14:00:00 - 15:00:00,43870.83333,2 mseg,2.09,0,3 d 6 h 0 m,280803,0,0,0,0,34 °C,34.4,41 °C,41.3333,44 °C,44.3167,"2,03 %",2.0333,342 MByte,358192942.7
09/02/2020 15:00:00 - 16:00:00,43870.875,2 mseg,2.1083,0,3 d 7 h 0 m,284403,0,0,0,0,35 °C,34.9667,42 °C,42,45 °C,44.6833,"2,02 %",2.0167,342 MByte,358193673.6
09/02/2020 16:00:00 - 17:00:00,43870.91667,2 mseg,2.0817,0,3 d 8 h 0 m,288003,0,0,0,0,35 °C,34.55,42 °C,41.7167,44 °C,44.1833,2%,2,342 MByte,358193922.8
09/02/2020 17:00:00 - 18:00:00,43870.95833,2 mseg,2.07,0,3 d 9 h 0 m,291603,0,0,0,0,34 °C,34,41 °C,41.0333,44 °C,44.05,2%,2,342 MByte,358194228.6
09/02/2020 18:00:00 - 19:00:00,43871,2 mseg,2.2083,0,3 d 10 h 0 m,295203,0,0,0,0,34 °C,34,41 °C,41,44 °C,44,2%,2,342 MByte,358194160.3
09/02/2020 19:00:00 - 20:00:00,43871.04167,2 mseg,2.105,0,3 d 11 h 0 m,298803,0,0,0,0,33 °C,33.0167,41 °C,40.9333,44 °C,43.8,2%,2,342 MByte,358193865.9
09/02/2020 20:00:00 - 21:00:00,43871.08333,2 mseg,2.1533,0,3 d 12 h 0 m,302403,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,2%,2,342 MByte,358196062.7
09/02/2020 21:00:00 - 22:00:00,43871.125,2 mseg,2.1833,0,3 d 13 h 0 m,306003,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,2%,2,342 MByte,358195878.9
09/02/2020 22:00:00 - 23:00:00,43871.16667,2 mseg,2.2117,0,3 d 14 h 0 m,309603,0,0,0,0,33 °C,33,41 °C,40.7,44 °C,44,2%,2,342 MByte,358196237.9
09/02/2020 23:00:00 - 0:00:00,43871.20833,2 mseg,2.1367,0,3 d 15 h 0 m,313203,0,0,0,0,33 °C,32.9667,40 °C,40.1333,44 °C,44,2%,2,342 MByte,358197460.5
10/02/2020 0:00:00 - 1:00:00,43871.25,2 mseg,2.0733,0,3 d 16 h 0 m,316803,0,0,0,0,33 °C,32.6667,40 °C,40,44 °C,43.9167,"2,07 %",2.0667,342 MByte,358198275
10/02/2020 1:00:00 - 2:00:00,43871.29167,2 mseg,2.095,0,3 d 17 h 0 m,320403,0,0,0,0,32 °C,32,40 °C,40,43 °C,43.35,"2,02 %",2.0167,342 MByte,358198982
10/02/2020 2:00:00 - 3:00:00,43871.33333,2 mseg,2.145,0,3 d 18 h 0 m,324003,0,0,0,0,32 °C,31.5167,39 °C,39.05,43 °C,42.9667,2%,2,342 MByte,358201906.3
10/02/2020 3:00:00 - 4:00:00,43871.375,2 mseg,2.1033,0,3 d 19 h 0 m,327603,0,0,0,0,31 °C,31.0333,39 °C,39,43 °C,43,2%,2,342 MByte,358220197.3
10/02/2020 4:00:00 - 5:00:00,43871.41667,2 mseg,2.1217,0,3 d 20 h 0 m,331203,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.85,"2,07 %",2.0667,342 MByte,358224480.1
10/02/2020 5:00:00 - 6:00:00,43871.45833,2 mseg,2.2417,0,3 d 21 h 0 m,334803,0,0,0,0,31 °C,30.9167,39 °C,38.6,42 °C,42.0667,2%,2,342 MByte,358224477.5
10/02/2020 6:00:00 - 7:00:00,43871.5,2 mseg,2.0683,0,3 d 22 h 0 m,338403,0,0,0,0,30 °C,29.9833,38 °C,38,42 °C,42.0833,2%,2,342 MByte,358224534.2
10/02/2020 7:00:00 - 8:00:00,43871.54167,2 mseg,2.1483,0,3 d 23 h 0 m,342003,0,0,0,0,29 °C,29.15,38 °C,37.8667,42 °C,41.9333,"2,13 %",2.1333,342 MByte,358222311.7
10/02/2020 8:00:00 - 9:00:00,43871.58333,2 mseg,2.4233,0,4 d 0 h 0 m,345603,0,0,0,0,29 °C,29,38 °C,37.85,42 °C,42,"3,68 %",3.6833,342 MByte,358199678.5
10/02/2020 9:00:00 - 10:00:00,43871.625,2 mseg,2.32,0,4 d 1 h 0 m,349203,0,0,0,0,29 °C,29.3167,38 °C,37.5667,42 °C,41.9833,"2,92 %",2.9167,342 MByte,358186204.5
10/02/2020 10:00:00 - 11:00:00,43871.66667,2 mseg,2.335,0,4 d 2 h 0 m,352803,0,0,0,0,30 °C,29.9833,38 °C,38,42 °C,42,"2,97 %",2.9667,342 MByte,358184125.8
10/02/2020 11:00:00 - 12:00:00,43871.70833,2 mseg,2.2117,0,4 d 3 h 0 m,356403,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0167,"2,95 %",2.95,342 MByte,358177876.2
10/02/2020 12:00:00 - 13:00:00,43871.75,2 mseg,2.4167,0,4 d 4 h 0 m,360003,0,0,0,0,30 °C,30.1333,38 °C,38,42 °C,42,"3,15 %",3.15,342 MByte,358177537.8
10/02/2020 13:00:00 - 14:00:00,43871.79167,2 mseg,2.4817,0,4 d 5 h 0 m,363603,0,0,0,0,31 °C,31,38 °C,38.4,42 °C,42,"2,93 %",2.9333,342 MByte,358178373.9
10/02/2020 14:00:00 - 15:00:00,43871.83333,2 mseg,2.4617,0,4 d 6 h 0 m,367203.25,0,0,0,0,31 °C,30.9333,38 °C,38.4667,42 °C,42.1167,"3,27 %",3.2667,342 MByte,358166701.5
10/02/2020 15:00:00 - 16:00:00,43871.875,3 mseg,2.745,0,4 d 7 h 0 m,370804,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9667,"3,42 %",3.4167,342 MByte,358165937.6
10/02/2020 16:00:00 - 17:00:00,43871.91667,3 mseg,2.52,0,4 d 8 h 0 m,374404,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.7667,"3,28 %",3.2833,342 MByte,358164264.7
10/02/2020 17:00:00 - 18:00:00,43871.95833,2 mseg,2.4483,0,4 d 9 h 0 m,378004,0,0,0,0,31 °C,30.9833,39 °C,38.5167,42 °C,42.1167,"2,82 %",2.8167,342 MByte,358171670.8
10/02/2020 18:00:00 - 19:00:00,43872,2 mseg,2.4533,0,4 d 10 h 0 m,381604,0,0,0,0,30 °C,30.0667,38 °C,38,42 °C,42.0333,"2,22 %",2.2167,342 MByte,358174441.3
10/02/2020 19:00:00 - 20:00:00,43872.04167,2 mseg,2.2283,0,4 d 11 h 0 m,385204,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0167,"2,27 %",2.2667,342 MByte,358174729
10/02/2020 20:00:00 - 21:00:00,43872.08333,2 mseg,2.1883,0,4 d 12 h 0 m,388804,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,"2,05 %",2.05,342 MByte,358180756.7
10/02/2020 21:00:00 - 22:00:00,43872.125,2 mseg,2.1367,0,4 d 13 h 0 m,392404,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.1167,"2,15 %",2.15,342 MByte,358165463.3
10/02/2020 22:00:00 - 23:00:00,43872.16667,2 mseg,2.0983,0,4 d 14 h 0 m,396004,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0333,"2,30 %",2.3,342 MByte,358159711.1
10/02/2020 23:00:00 - 0:00:00,43872.20833,2 mseg,2.205,0,4 d 15 h 0 m,399603.7667,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.1,"2,15 %",2.15,342 MByte,358160819.6
11/02/2020 0:00:00 - 1:00:00,43872.25,2 mseg,2.2383,0,4 d 16 h 0 m,403203,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0833,"2,18 %",2.1833,342 MByte,358160671.3
11/02/2020 1:00:00 - 2:00:00,43872.29167,2 mseg,2.48,0,4 d 17 h 0 m,406803,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.05,"2,13 %",2.1333,342 MByte,358160965.9
11/02/2020 2:00:00 - 3:00:00,43872.33333,2 mseg,2.29,0,4 d 18 h 0 m,410403,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,"2,18 %",2.1833,342 MByte,358161183.5
11/02/2020 3:00:00 - 4:00:00,43872.375,2 mseg,2.1533,0,4 d 19 h 0 m,414003,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,"2,18 %",2.1833,342 MByte,358160765.8
11/02/2020 4:00:00 - 5:00:00,43872.41667,2 mseg,2.2417,0,4 d 20 h 0 m,417603,0,0,0,0,30 °C,29.9833,38 °C,38,42 °C,42,"2,15 %",2.15,342 MByte,358161626.1
11/02/2020 5:00:00 - 6:00:00,43872.45833,2 mseg,2.1167,0,4 d 21 h 0 m,421203,0,0,0,0,30 °C,29.5833,38 °C,38,42 °C,41.9667,"2,15 %",2.15,342 MByte,358162192.3
11/02/2020 6:00:00 - 7:00:00,43872.5,2 mseg,2.1567,0,4 d 22 h 0 m,424803,0,0,0,0,29 °C,29,38 °C,37.7,42 °C,41.9667,"2,23 %",2.2333,342 MByte,358162206
11/02/2020 7:00:00 - 8:00:00,43872.54167,2 mseg,2.3267,0.1667,4 d 23 h 0 m,428403,0,0,0,0,29 °C,28.7667,37 °C,37,42 °C,41.8167,"2,42 %",2.4167,342 MByte,358162148.1
11/02/2020 8:00:00 - 9:00:00,43872.58333,2 mseg,2.3233,0,5 d 0 h 0 m,432003,0,0,0,0,28 °C,28.0167,37 °C,37,41 °C,41.2667,"3,57 %",3.5667,342 MByte,358164910.3
11/02/2020 9:00:00 - 10:00:00,43872.625,5 mseg,4.74,0,5 d 1 h 0 m,435603,0,0,0,0,29 °C,28.6333,37 °C,37,41 °C,40.9833,"3,40 %",3.4,342 MByte,358155387.7
11/02/2020 10:00:00 - 11:00:00,43872.66667,2 mseg,2.435,0,5 d 2 h 0 m,439203,0,0,0,0,29 °C,29.05,37 °C,37.2,41 °C,41.4333,"3,32 %",3.3167,342 MByte,358161365.5
11/02/2020 11:00:00 - 12:00:00,43872.70833,2 mseg,2.365,0,5 d 3 h 0 m,442803,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,"3,25 %",3.25,342 MByte,358152333.8
11/02/2020 12:00:00 - 13:00:00,43872.75,4 mseg,3.5183,0,5 d 4 h 0 m,446403,0,0,0,0,30 °C,30,38 °C,38,42 °C,42,"3,57 %",3.5667,342 MByte,358135897.5
11/02/2020 13:00:00 - 14:00:00,43872.79167,3 mseg,2.745,0,5 d 5 h 0 m,450003,0,0,0,0,30 °C,30.4,38 °C,38,42 °C,42.0333,"3,80 %",3.8,342 MByte,358135776.7
11/02/2020 14:00:00 - 15:00:00,43872.83333,3 mseg,2.5017,0,5 d 6 h 0 m,453603,0,0,0,0,31 °C,31,39 °C,38.8333,42 °C,42.0167,"3,47 %",3.4667,342 MByte,358132297.3
11/02/2020 15:00:00 - 16:00:00,43872.875,3 mseg,2.8767,0,5 d 7 h 0 m,457203,0,0,0,0,31 °C,31.0333,39 °C,39,43 °C,42.95,"3,80 %",3.8,342 MByte,358131580.6
11/02/2020 16:00:00 - 17:00:00,43872.91667,3 mseg,2.5483,0,5 d 8 h 0 m,460803,0,0,0,0,32 °C,31.5667,39 °C,39,43 °C,43,"3,77 %",3.7667,342 MByte,358130752.1
11/02/2020 17:00:00 - 18:00:00,43872.95833,2 mseg,2.2733,0,5 d 9 h 0 m,464403.0333,0,0,0,0,32 °C,32,39 °C,39.3833,43 °C,43,"3,42 %",3.4167,342 MByte,358133157.8
11/02/2020 18:00:00 - 19:00:00,43873,2 mseg,2.2217,0,5 d 10 h 0 m,468003,0,0,0,0,32 °C,32,39 °C,39.4667,43 °C,43,"2,37 %",2.3667,342 MByte,358142378.5
11/02/2020 19:00:00 - 20:00:00,43873.04167,2 mseg,2.2167,0,5 d 11 h 0 m,471603,0,0,0,0,32 °C,31.6833,39 °C,39,43 °C,42.9833,"2,20 %",2.2,342 MByte,358142674.9
11/02/2020 20:00:00 - 21:00:00,43873.08333,2 mseg,2.3217,0,5 d 12 h 0 m,475203.0333,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.6667,"2,22 %",2.2167,342 MByte,358144342.5
11/02/2020 21:00:00 - 22:00:00,43873.125,2 mseg,2.2667,0,5 d 13 h 0 m,478803,0,0,0,0,31 °C,31,39 °C,38.55,42 °C,42,"2,15 %",2.15,342 MByte,358134293.9
11/02/2020 22:00:00 - 23:00:00,43873.16667,2 mseg,2.3167,0,5 d 14 h 0 m,482403,0,0,0,0,31 °C,31,38 °C,38.1,42 °C,42,"2,27 %",2.2667,342 MByte,358128993
11/02/2020 23:00:00 - 0:00:00,43873.20833,2 mseg,2.4333,0,5 d 15 h 0 m,486003,0,0,0,0,31 °C,30.9833,38 °C,38,42 °C,42,"2,32 %",2.3167,342 MByte,358128398.8
12/02/2020 0:00:00 - 1:00:00,43873.25,2 mseg,2.3233,0,5 d 16 h 0 m,489603,0,0,0,0,31 °C,31,39 °C,38.65,42 °C,42.0833,"2,10 %",2.1,342 MByte,358131088.6
12/02/2020 1:00:00 - 2:00:00,43873.29167,2 mseg,2.18,0,5 d 17 h 0 m,493203,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.0333,"2,13 %",2.1333,342 MByte,358142891
12/02/2020 2:00:00 - 3:00:00,43873.33333,2 mseg,2.1367,0,5 d 18 h 0 m,496803,0,0,0,0,31 °C,31,39 °C,38.9833,42 °C,42.05,2%,2,342 MByte,358142681.3
12/02/2020 3:00:00 - 4:00:00,43873.375,2 mseg,2.1467,0,5 d 19 h 0 m,500403,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.2,"2,18 %",2.1833,342 MByte,358121334
12/02/2020 4:00:00 - 5:00:00,43873.41667,2 mseg,2.2133,0,5 d 20 h 0 m,504003,0,0,0,0,31 °C,31,39 °C,38.9333,42 °C,42.0167,"2,20 %",2.2,342 MByte,358116521.1
12/02/2020 5:00:00 - 6:00:00,43873.45833,2 mseg,2.1333,0,5 d 21 h 0 m,507603,0,0,0,0,31 °C,30.9667,39 °C,38.6167,42 °C,42,"2,17 %",2.1667,342 MByte,358116981.1
12/02/2020 6:00:00 - 7:00:00,43873.5,2 mseg,2.1417,0,5 d 22 h 0 m,511203.0167,0,0,0,0,30 °C,30.1333,38 °C,38,42 °C,42,"2,22 %",2.2167,342 MByte,358115765
12/02/2020 7:00:00 - 8:00:00,43873.54167,2 mseg,2.21,0,5 d 23 h 0 m,514803,0,0,0,0,30 °C,29.9833,38 °C,38,42 °C,42,"2,62 %",2.6167,342 MByte,358117534.7
12/02/2020 8:00:00 - 9:00:00,43873.58333,3 mseg,2.8117,0,6 d 0 h 0 m,518403,0,0,0,0,29 °C,29.4667,38 °C,38,42 °C,41.9667,"4,17 %",4.1667,342 MByte,358133026.5
12/02/2020 9:00:00 - 10:00:00,43873.625,2 mseg,2.4417,0,6 d 1 h 0 m,522003,0,0,0,0,29 °C,29.2167,38 °C,38,42 °C,42,"3,20 %",3.2,342 MByte,358129242.8
12/02/2020 10:00:00 - 11:00:00,43873.66667,3 mseg,2.7783,0,6 d 2 h 0 m,525603,0,0,0,0,30 °C,29.85,38 °C,38,42 °C,42,"3,47 %",3.4667,342 MByte,358133218.5
12/02/2020 11:00:00 - 12:00:00,43873.70833,3 mseg,2.8267,0,6 d 3 h 0 m,529203,0,0,0,0,30 °C,30.0167,38 °C,38.0333,42 °C,42.1333,"3,25 %",3.25,342 MByte,358139821.1
12/02/2020 12:00:00 - 13:00:00,43873.75,2 mseg,2.4267,0,6 d 4 h 0 m,532803,0,0,0,0,30 °C,30.2833,38 °C,38.0833,42 °C,42.05,"3,33 %",3.3333,342 MByte,358146362.8
12/02/2020 13:00:00 - 14:00:00,43873.79167,2 mseg,2.4967,0,6 d 5 h 0 m,536403,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.1167,"3,48 %",3.4833,342 MByte,358147135.7
12/02/2020 14:00:00 - 15:00:00,43873.83333,3 mseg,2.5567,0,6 d 6 h 0 m,540003,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.6833,"3,38 %",3.3833,342 MByte,358148201.2
12/02/2020 15:00:00 - 16:00:00,43873.875,3 mseg,2.695,0,6 d 7 h 0 m,543603,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"3,53 %",3.5333,342 MByte,358092130.3
12/02/2020 16:00:00 - 17:00:00,43873.91667,2 mseg,2.2883,0,6 d 8 h 0 m,547203,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9667,"3,18 %",3.1833,341 MByte,357995991.1
12/02/2020 17:00:00 - 18:00:00,43873.95833,2 mseg,2.455,0,6 d 9 h 0 m,550803,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.3333,"3,03 %",3.0333,341 MByte,357996126.6
12/02/2020 18:00:00 - 19:00:00,43874,2 mseg,2.205,0,6 d 10 h 0 m,554403,0,0,0,0,31 °C,31,39 °C,38.9667,42 °C,42,"2,42 %",2.4167,341 MByte,357999701.8
12/02/2020 19:00:00 - 20:00:00,43874.04167,3 mseg,3.0467,0,6 d 11 h 0 m,558003,0,0,0,0,31 °C,30.7,38 °C,38.05,42 °C,42,"2,33 %",2.3333,341 MByte,358002386
12/02/2020 20:00:00 - 21:00:00,43874.08333,2 mseg,2.225,0,6 d 12 h 0 m,561603.0167,0,0,0,0,31 °C,30.6333,38 °C,38,42 °C,42,"2,10 %",2.1,341 MByte,358008939.9
12/02/2020 21:00:00 - 22:00:00,43874.125,2 mseg,2.1217,0,6 d 13 h 0 m,565203,0,0,0,0,31 °C,30.8667,38 °C,38.3333,42 °C,42,"2,18 %",2.1833,341 MByte,357996298.7
12/02/2020 22:00:00 - 23:00:00,43874.16667,2 mseg,2.1633,0,6 d 14 h 0 m,568803,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.1333,"2,20 %",2.2,341 MByte,357995651.3
12/02/2020 23:00:00 - 0:00:00,43874.20833,2 mseg,2.1583,0,6 d 15 h 0 m,572403,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.8167,"2,20 %",2.2,341 MByte,357998975.4
13/02/2020 0:00:00 - 1:00:00,43874.25,2 mseg,2.2467,0,6 d 16 h 0 m,576003,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,10 %",2.1,341 MByte,357998622.7
13/02/2020 1:00:00 - 2:00:00,43874.29167,2 mseg,2.1417,0,6 d 17 h 0 m,579603,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,17 %",2.1667,341 MByte,357998370.1
13/02/2020 2:00:00 - 3:00:00,43874.33333,2 mseg,2.17,0,6 d 18 h 0 m,583203,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9667,"2,20 %",2.2,341 MByte,358000504.5
13/02/2020 3:00:00 - 4:00:00,43874.375,2 mseg,2.125,0,6 d 19 h 0 m,586803,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.3667,"2,33 %",2.3333,341 MByte,357998826.9
13/02/2020 4:00:00 - 5:00:00,43874.41667,2 mseg,2.2367,0,6 d 20 h 0 m,590403,0,0,0,0,31 °C,31,39 °C,39,42 °C,42.0333,"2,25 %",2.25,341 MByte,357998064.3
13/02/2020 5:00:00 - 6:00:00,43874.45833,2 mseg,2.175,0,6 d 21 h 0 m,594003,0,0,0,0,31 °C,31,39 °C,38.7167,42 °C,42.05,"2,20 %",2.2,341 MByte,357998925.5
13/02/2020 6:00:00 - 7:00:00,43874.5,2 mseg,2.3467,0,6 d 22 h 0 m,597603,0,0,0,0,30 °C,30.4,38 °C,38,42 °C,42.0333,"2,37 %",2.3667,341 MByte,357997806.9
13/02/2020 7:00:00 - 8:00:00,43874.54167,2 mseg,2.255,0,6 d 23 h 0 m,601203,0,0,0,0,30 °C,29.9667,38 °C,38,42 °C,42.1,"2,58 %",2.5833,341 MByte,357997910.4
13/02/2020 8:00:00 - 9:00:00,43874.58333,3 mseg,2.5833,0,7 d 0 h,604803,0,0,0,0,29 °C,29.0667,38 °C,37.5833,42 °C,41.7167,"3,80 %",3.8,341 MByte,358000965.5
13/02/2020 9:00:00 - 10:00:00,43874.625,3 mseg,2.7917,0,7 d 1 h,608403,0,0,0,0,29 °C,28.5833,37 °C,37,41 °C,41.2167,"3,62 %",3.6167,341 MByte,358005534.3
13/02/2020 10:00:00 - 11:00:00,43874.66667,3 mseg,3.0983,0,7 d 2 h,612003,0,0,0,0,29 °C,29.2167,38 °C,37.5833,42 °C,41.9167,"3,38 %",3.3833,341 MByte,358001981.9
13/02/2020 11:00:00 - 12:00:00,43874.70833,3 mseg,3.155,0,7 d 3 h,615603,0,0,0,0,30 °C,29.95,38 °C,38,42 °C,42,"3,30 %",3.3,341 MByte,358000559.9
13/02/2020 12:00:00 - 13:00:00,43874.75,8 mseg,7.945,0,7 d 4 h,619203,0,0,0,0,31 °C,30.6167,39 °C,38.5833,42 °C,42.4667,"3,78 %",3.7833,341 MByte,358002124.3
13/02/2020 13:00:00 - 14:00:00,43874.79167,3 mseg,2.5283,0,7 d 5 h,622803,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.85,"3,55 %",3.55,341 MByte,357999438.8
13/02/2020 14:00:00 - 15:00:00,43874.83333,3 mseg,2.6967,0,7 d 6 h,626403,0,0,0,0,31 °C,31.0833,39 °C,39,43 °C,42.9833,"3,58 %",3.5833,341 MByte,357998023.5
13/02/2020 15:00:00 - 16:00:00,43874.875,3 mseg,2.585,0,7 d 7 h,630003,0,0,0,0,32 °C,31.8167,39 °C,39,43 °C,43,"3,18 %",3.1833,341 MByte,357999929.1
13/02/2020 16:00:00 - 17:00:00,43874.91667,2 mseg,2.49,0,7 d 8 h,633603,0,0,0,0,32 °C,31.9833,39 °C,39.4667,43 °C,43,"3,43 %",3.4333,341 MByte,358000949.2
13/02/2020 17:00:00 - 18:00:00,43874.95833,2 mseg,2.305,0,7 d 9 h,637203,0,0,0,0,32 °C,31.9,40 °C,39.5167,43 °C,43,"2,72 %",2.7167,341 MByte,358011800.7
13/02/2020 18:00:00 - 19:00:00,43875,2 mseg,2.4883,0,7 d 10 h,640803,0,0,0,0,32 °C,31.5167,39 °C,39,43 °C,43,"2,68 %",2.6833,341 MByte,358013457.3
13/02/2020 19:00:00 - 20:00:00,43875.04167,2 mseg,2.2967,0,7 d 11 h,644403,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,10 %",2.1,341 MByte,358019851.3
13/02/2020 20:00:00 - 21:00:00,43875.08333,2 mseg,2.1483,0,7 d 12 h,648003,0,0,0,0,31 °C,31.05,39 °C,39,43 °C,43,"2,07 %",2.0667,341 MByte,358023902
13/02/2020 21:00:00 - 22:00:00,43875.125,2 mseg,2.2533,0,7 d 13 h,651603,0,0,0,0,32 °C,31.5333,39 °C,39,43 °C,43,"2,17 %",2.1667,341 MByte,358004598.3
13/02/2020 22:00:00 - 23:00:00,43875.16667,2 mseg,2.2383,0,7 d 14 h,655203,0,0,0,0,32 °C,31.9,39 °C,39,43 °C,43,"2,22 %",2.2167,341 MByte,357999073.2
13/02/2020 23:00:00 - 0:00:00,43875.20833,2 mseg,2.2917,0,7 d 15 h,658803,0,0,0,0,32 °C,31.5833,39 °C,39,43 °C,43,"2,38 %",2.3833,341 MByte,357994069.8
14/02/2020 0:00:00 - 1:00:00,43875.25,2 mseg,2.2233,0,7 d 16 h,662403,0,0,0,0,32 °C,31.6333,39 °C,39,43 °C,43,"2,32 %",2.3167,341 MByte,357994964.2
14/02/2020 1:00:00 - 2:00:00,43875.29167,3 mseg,2.5967,0,7 d 17 h,666003,0,0,0,0,31 °C,31.15,39 °C,39,43 °C,43,"2,28 %",2.2833,341 MByte,357996927.3
14/02/2020 2:00:00 - 3:00:00,43875.33333,2 mseg,2.1333,0,7 d 18 h,669603,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,25 %",2.25,341 MByte,358000661.9
